"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061572","actin filament bundle organization","32/1869","163/18842",0.196319018404908,1.97915620373744,4.16625924979465,0.000127923715209163,0.00304828747689202,0.0023467663284732,"S1PR1/NEDD9/MYOC/SFRP1/BAIAP2L2/DLC1/MYL9/HSP90B1/CCN2/ARHGEF15/PAK1/PDLIM1/LIMCH1/PTGER4/ARRB1/SORBS3/PHACTR1/RHPN1/SHANK3/FAM107A/PRKN/ARHGAP6/APOA1/SYNPO/TAC1/ZYX/RHPN2/RGCC/FERMT2/CGNL1/SORBS1/PHLDB2",32
"GO:0003014","renal system process","26/1869","122/18842",0.213114754098361,2.14847950600391,4.22306302465626,0.000134813564475121,0.00319668194172987,0.00246100986227808,"EDNRB/WFS1/NPR1/ADM/AGTR1/ADCY9/ADM2/TMEM63C/AQP6/ABCG2/NPR3/PDE1C/STC1/STK39/CHRNB4/PDGFB/AVPR2/EDN1/ADCY8/CD34/HBB/HYAL2/HNF1A/GAS6/EMP2/SULF1",26
"GO:0051962","positive regulation of nervous system development","39/1869","214/18842",0.182242990654206,1.83725116634914,4.08749141129342,0.000135327967347298,0.00319668194172987,0.00246100986227808,"WNT2/PTN/PTPRZ1/MME/NTRK2/WDR62/SLIT2/QKI/ID2/LRRC15/GPER1/TRPV2/LRP8/BDNF/EPHB2/MACF1/MDK/ZNF365/SOX10/PAK1/NOTCH1/CDKL5/BCL11A/TSPO/SLITRK2/SYNDIG1/E2F1/VEGFA/SHANK3/EFNA5/SEMA5A/CLSTN3/LRRTM4/RTN4RL2/BMP2/IL6/PTPRD/EGR2/TENM4",39
"GO:0072028","nephron morphogenesis","15/1869","53/18842",0.283018867924528,2.85320573003422,4.483189080408,0.000136513578960671,0.00319688911419536,0.00246116935686967,"MAGED1/NPNT/LGR4/FGF2/GPC3/TCF21/GDNF/GREM1/VEGFA/SIX1/KIF26B/SIX4/GATA3/BMP2/IRX1",15
"GO:0072088","nephron epithelium morphogenesis","15/1869","53/18842",0.283018867924528,2.85320573003422,4.483189080408,0.000136513578960671,0.00319688911419536,0.00246116935686967,"MAGED1/NPNT/LGR4/FGF2/GPC3/TCF21/GDNF/GREM1/VEGFA/SIX1/KIF26B/SIX4/GATA3/BMP2/IRX1",15
"GO:0035150","regulation of tube size","27/1869","129/18842",0.209302325581395,2.11004516779275,4.19798726551668,0.000139243359826373,0.003202058138043,0.0024651488014623,"EDNRB/RGS2/KLF2/NPR1/GAB1/ADM/AGTR1/NOS1/ADRA1B/PECAM1/GPER1/DOCK4/ADRA2C/CAV1/ADRB2/ACE/ADRB1/ADRA1D/FGA/AVPR2/SLC6A4/EDN3/EDN1/PRKG1/HBB/SVEP1/KAT2B",27
"GO:0035296","regulation of tube diameter","27/1869","129/18842",0.209302325581395,2.11004516779275,4.19798726551668,0.000139243359826373,0.003202058138043,0.0024651488014623,"EDNRB/RGS2/KLF2/NPR1/GAB1/ADM/AGTR1/NOS1/ADRA1B/PECAM1/GPER1/DOCK4/ADRA2C/CAV1/ADRB2/ACE/ADRB1/ADRA1D/FGA/AVPR2/SLC6A4/EDN3/EDN1/PRKG1/HBB/SVEP1/KAT2B",27
"GO:0097746","blood vessel diameter maintenance","27/1869","129/18842",0.209302325581395,2.11004516779275,4.19798726551668,0.000139243359826373,0.003202058138043,0.0024651488014623,"EDNRB/RGS2/KLF2/NPR1/GAB1/ADM/AGTR1/NOS1/ADRA1B/PECAM1/GPER1/DOCK4/ADRA2C/CAV1/ADRB2/ACE/ADRB1/ADRA1D/FGA/AVPR2/SLC6A4/EDN3/EDN1/PRKG1/HBB/SVEP1/KAT2B",27
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","6/1869","10/18842",0.6,6.04879614767255,5.29928080299481,0.000139488328161168,0.003202058138043,0.0024651488014623,"CDCA8/CDK1/INCENP/BIRC5/AURKB/KAT2B",6
"GO:0060675","ureteric bud morphogenesis","13/1869","42/18842",0.30952380952381,3.12041071110092,4.5650236286997,0.000139681166706459,0.003202058138043,0.0024651488014623,"MAGED1/NPNT/LGR4/FGF2/TCF21/GDNF/GREM1/VEGFA/SIX1/KIF26B/SIX4/GATA3/BMP2",13
"GO:0032370","positive regulation of lipid transport","19/1869","77/18842",0.246753246753247,2.48760014731122,4.34044853140898,0.000142252680535676,0.003233718884311,0.00248952326543242,"RXRA/ECRG4/CES1/ABCA8/PON1/ABCB4/CAV1/ABCA12/ACSL5/FABP3/APOA1/TNFSF11/SPP1/ACSL1/RETN/EDN1/ABCG1/TAC1/BMP6",19
"GO:0048754","branching morphogenesis of an epithelial tube","19/1869","77/18842",0.246753246753247,2.48760014731122,4.34044853140898,0.000142252680535676,0.003233718884311,0.00248952326543242,"MAGED1/SLIT2/NPNT/LGR4/FGF2/MDK/TCF21/GDNF/PAK1/TGFBR2/FGF10/TBX2/PKHD1/GREM1/VEGFA/SIX1/SIX4/RASIP1/BMP2",19
"GO:0007599","hemostasis","40/1869","222/18842",0.18018018018018,1.81645529960137,4.06065769721398,0.000144047314541143,0.00326087108292513,0.00251042676155433,"MYL9/HNF4A/PROC/EPHB2/PEAR1/SCUBE1/PRRG3/F2RL2/F10/ANGPTL1/SERPING1/THBD/ANGPTL4/ADRA2C/DGKK/PF4/CAV1/ADTRP/PDGFB/CD36/FAP/CYP4F11/FGA/AVPR2/F2RL3/SLC6A4/COL3A1/FGL1/IL6/EDN1/PRKG1/TUBB1/FLI1/HBB/CEACAM1/ANGPT4/C4BPB/CPB2/SVEP1/ANGPTL7",40
"GO:0006979","response to oxidative stress","63/1869","400/18842",0.1575,1.58780898876404,3.94311578393555,0.000148614416118384,0.00335029926461071,0.00257927428567639,"MMP3/MGAT3/SOD3/KLF2/PYCR1/FYN/ERCC2/FOXO3/DUSP1/ADCYAP1R1/RHOB/GSS/PTGS2/PLK3/GPX2/HP/PDLIM1/FOXO1/ALDH3B1/CYGB/HYAL1/TNFAIP3/DGKK/MAP1LC3A/KLF4/SLC4A11/AIFM1/LCN2/PSMD14/CD36/NET1/SESN1/FBLN5/FOXO4/MSRA/TLDC2/DHFR/NQO1/PRKAA2/FOS/PPARGC1A/PENK/CDK1/COL1A1/TXNIP/CRK/PCNA/PRKN/ECT2/FOXP3/MB/MSRB3/IL6/EDN1/HBB/ENDOG/HYAL2/IL18RAP/CAT/GPX3/KAT2B/ANGPTL7/CRYAB",63
"GO:2001222","regulation of neuron migration","12/1869","37/18842",0.324324324324324,3.26961953928246,4.5855831690909,0.000152524321991903,0.00342423405529756,0.00263619400817695,"ULK4/WDR62/ARHGEF2/MDK/IGSF10/DAB2IP/PHACTR1/NTNG2/COL3A1/KIF26A/SEMA6A/KIF20B",12
"GO:0000724","double-strand break repair via homologous recombination","35/1869","186/18842",0.188172043010753,1.89702388143852,4.07970284015008,0.000153174994753035,0.003424690314787,0.00263654526586343,"PARPBP/SAMHD1/TONSL/HELB/RAD54B/RAD54L/BLM/HELLS/MCM2/BRCA2/MCM6/GINS4/ZNF365/TIMELESS/UHRF1/GINS2/RMI2/FIGNL1/PSMD14/RIF1/RADX/RAD51/RECQL4/FANCB/POLQ/AUNIP/FEN1/CHEK1/GEN1/XRCC2/CDC45/PLK1/MCM4/RAD51AP1/PELI1",35
"GO:0010586","miRNA metabolic process","23/1869","103/18842",0.223300970873786,2.2511700873215,4.22512030493356,0.000154715850738475,0.00343884166823737,0.00264743988129304,"SMAD6/FOXO3/QKI/IL10/PAX6/FGF2/XPO5/JUN/ZNF512B/RARA/HRAS/KLF4/PDGFB/TERT/FOS/VEGFA/GATA2/EGR1/ATOH8/GATA3/BMP2/IL6/SPI1",23
"GO:0006275","regulation of DNA replication","26/1869","123/18842",0.211382113821138,2.13101219294697,4.17595529091941,0.000155073846625834,0.00343884166823737,0.00264743988129304,"GMNN/CCNA2/CDKN1A/ID3/DACH1/CDC6/AGER/TICRR/MCM2/ESCO2/MCM6/CDT1/CDC25A/ATAD5/TIMELESS/DSCC1/ACVRL1/DTL/E2F8/BCL6/SLFN11/CDK1/PCNA/E2F7/ENDOG/MCM4",26
"GO:0007611","learning or memory","34/1869","179/18842",0.189944134078212,1.91488891080882,4.08113979158784,0.000156722723140067,0.00346127867813001,0.00266471332407914,"NETO1/NEDD9/PTN/PTPRZ1/NDRG4/FYN/MME/AGER/NTRK2/OPRK1/TACR2/LDLR/STRA6/CLDN5/EPHB2/MDK/ARC/GRIN2B/KAT2A/S100B/SLC8A3/LCN2/CAMK2N1/CEBPB/FOS/SHANK3/GRIA1/SYT4/EGR1/SLC6A4/FEN1/ADCY8/TAC1/KAT2B",34
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","11/1869","32/18842",0.34375,3.46545612627073,4.63185749976705,0.000159321359370211,0.00348495783498696,0.00268294305090766,"CCNB1/SKA3/CDCA8/KNL1/DUSP1/MAD2L1/INCENP/GEN1/NDC80/BIRC5/AURKB",11
