ENTREZID,ENSEMBL,SYMBOL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Upregulated/Downregulated,Targets with no approved drugs,Oncogene/Tumor Suppressor
253935,ENSG00000187151,ANGPTL5,angiopoietin like 5,23.59274962,-2.502920265,0.607962559,-4.116898694,3.84E-05,0.001016613,Downregulated,,
84940,ENSG00000167549,CORO6,coronin 6,178.2231717,-2.503514236,0.59670169,-4.195587642,2.72E-05,0.000777631,Downregulated,,
5179,ENSG00000181195,PENK,proenkephalin,34.14089672,-2.505292832,0.594237918,-4.215976052,2.49E-05,0.000725217,Downregulated,,
10266,ENSG00000131477,RAMP2,receptor activity modifying protein 2,821.7029394,-2.505554019,0.434965669,-5.760348916,8.39E-09,1.21E-06,Downregulated,,
5348,ENSG00000266964,FXYD1,FXYD domain containing ion transport regulator 1,307.9695575,-2.505973086,0.705300208,-3.553058766,0.000380779,0.005663682,Downregulated,,
7078,ENSG00000100234,TIMP3,TIMP metallopeptidase inhibitor 3,28469.66922,-2.511153578,0.342833719,-7.324698363,2.39E-13,1.40E-10,Downregulated,,
3730,ENSG00000011201,ANOS1,anosmin 1,2643.144919,-2.516452378,0.68867835,-3.65403149,0.000258155,0.004283817,Downregulated,,
420,ENSG00000111339,ART4,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group),61.13631857,-2.516471676,0.57716563,-4.360051162,1.30E-05,0.000429019,Downregulated,,
1805,ENSG00000143196,DPT,dermatopontin,1175.270067,-2.517592684,0.677908847,-3.71376284,0.0002042,0.003628212,Downregulated,,
1132,ENSG00000180720,CHRM4,cholinergic receptor muscarinic 4,5.829836558,-2.518566452,0.906178039,-2.779328502,0.005447141,0.037792636,Downregulated,,
9413,ENSG00000135063,ENTREP1,endosomal transmembrane epsin interactor 1,594.7331218,-2.519453629,0.627005445,-4.018232455,5.86E-05,0.001402533,Downregulated,,
1959,ENSG00000122877,EGR2,early growth response 2,624.1207456,-2.521546289,0.50385746,-5.004483387,5.60E-07,3.51E-05,Downregulated,,
9068,ENSG00000116194,ANGPTL1,angiopoietin like 1,410.3057846,-2.525171403,0.677020889,-3.729827902,0.000191611,0.003482536,Downregulated,,
101929415,ENSG00000254254,PENK-AS1,PENK antisense RNA 1,12.8614479,-2.527525396,0.796526587,-3.173183967,0.00150777,0.015507034,Downregulated,,
8425,ENSG00000090006,LTBP4,latent transforming growth factor beta binding protein 4,8301.137244,-2.527947168,0.357452009,-7.072130255,1.53E-12,7.20E-10,Downregulated,,
9023,ENSG00000138135,CH25H,cholesterol 25-hydroxylase,406.308899,-2.533034432,0.832489348,-3.042722935,0.002344481,0.021116763,Downregulated,,
124773,ENSG00000141371,CHCT1,CHD1 helical C-terminal domain containing 1,5.222950867,-2.54207335,0.768150398,-3.309343268,0.000935151,0.011031,Downregulated,,
56967,ENSG00000227051,C14orf132,chromosome 14 open reading frame 132,1589.999102,-2.546815297,0.624807513,-4.076159851,4.58E-05,0.001155733,Downregulated,,
4023,ENSG00000175445,LPL,lipoprotein lipase,3629.357944,-2.550436452,0.495365358,-5.148596711,2.62E-07,1.95E-05,Downregulated,,
5596,ENSG00000141639,MAPK4,mitogen-activated protein kinase 4,108.0339358,-2.551986848,0.682601404,-3.738619396,0.000185034,0.003397251,Downregulated,,
55026,ENSG00000125355,TMEM255A,transmembrane protein 255A,217.2891642,-2.554966395,0.808193468,-3.161330173,0.001570504,0.015939038,Downregulated,,
6663,ENSG00000100146,SOX10,SRY-box transcription factor 10,6.249535739,-2.557105356,0.922509038,-2.77190277,0.005572968,0.038437003,Downregulated,,
283383,ENSG00000111452,ADGRD1,adhesion G protein-coupled receptor D1,1232.723663,-2.559758989,0.559497965,-4.575099731,4.76E-06,0.000191109,Downregulated,,
374387,,LINC02716,long intergenic non-protein coding RNA 2716,4.673031826,-2.560773912,0.854134475,-2.998092204,0.002716755,0.023391458,Downregulated,,
101928812,ENSG00000254427,LINC02696,long intergenic non-protein coding RNA 2696,4.757630523,-2.561009001,0.962728281,-2.660157648,0.007810408,0.04904289,Downregulated,,
3386,ENSG00000105371,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),155.0204888,-2.563620979,0.443286479,-5.783214916,7.33E-09,1.13E-06,Downregulated,,
400950,ENSG00000205086,LINC02898,long intergenic non-protein coding RNA 2898,33.42621055,-2.564620795,0.862959695,-2.971889429,0.002959733,0.024899676,Downregulated,,
149499,ENSG00000160838,LRRC71,leucine rich repeat containing 71,80.21364941,-2.56569501,0.887865377,-2.889734274,0.003855676,0.030076396,Downregulated,,
6943,ENSG00000118526,TCF21,transcription factor 21,1189.946709,-2.572920325,0.696598243,-3.693549835,0.000221145,0.003849945,Downregulated,,
55531,ENSG00000110675,ELMOD1,ELMO domain containing 1,37.93143431,-2.573046022,0.636970687,-4.039504599,5.36E-05,0.001304822,Downregulated,,
27199,ENSG00000165621,OXGR1,oxoglutarate receptor 1,10.72644256,-2.577767457,0.847490051,-3.041649226,0.002352859,0.021155504,Downregulated,,
100131378,ENSG00000205177,C11orf91,chromosome 11 open reading frame 91,32.50103287,-2.582507482,0.910276051,-2.83705968,0.00455311,0.0336735,Downregulated,,
56729,ENSG00000104918,RETN,resistin,195.632964,-2.588078836,0.877449526,-2.949547248,0.003182399,0.026238571,Downregulated,,
8843,ENSG00000255398,HCAR3,hydroxycarboxylic acid receptor 3,94.91747952,-2.594429432,0.432973516,-5.992120387,2.07E-09,4.07E-07,Downregulated,,
2900,ENSG00000149403,GRIK4,glutamate ionotropic receptor kainate type subunit 4,64.03799032,-2.596459701,0.695957625,-3.730772687,0.000190893,0.00347725,Downregulated,,
51348,ENSG00000150045,KLRF1,killer cell lectin like receptor F1,76.57873282,-2.605733637,0.715663258,-3.64100519,0.000271576,0.004423559,Downregulated,,
285759,ENSG00000175967,LINC02880,long intergenic non-protein coding RNA 2880,30.99762329,-2.608443047,0.84820629,-3.075246054,0.00210329,0.019534487,Downregulated,,
79674,ENSG00000197415,VEPH1,ventricular zone expressed PH domain containing 1,1095.998507,-2.609171531,0.877266038,-2.974207843,0.00293746,0.024759931,Downregulated,,
89872,ENSG00000143595,AQP10,aquaporin 10,4.277491647,-2.615865665,0.80403538,-3.253421092,0.001140244,0.012761841,Downregulated,,
1052,ENSG00000221869,CEBPD,CCAAT enhancer binding protein delta,4752.214791,-2.621763111,0.574042953,-4.567189781,4.94E-06,0.000196425,Downregulated,,
28999,ENSG00000163884,KLF15,KLF transcription factor 15,579.7672955,-2.625042123,0.630762825,-4.161694414,3.16E-05,0.000877294,Downregulated,,
9625,ENSG00000181409,AATK,apoptosis associated tyrosine kinase,608.8500843,-2.625923657,0.577115143,-4.550086217,5.36E-06,0.000208902,Downregulated,,
6563,ENSG00000141469,SLC14A1,solute carrier family 14 member 1 (Kidd blood group),206.3855854,-2.629891741,0.683173467,-3.849522656,0.000118348,0.002421803,Downregulated,,
91663,ENSG00000179820,MYADM,myeloid associated differentiation marker,5381.751136,-2.630341337,0.578547153,-4.546459738,5.46E-06,0.000211287,Downregulated,,
25893,ENSG00000162722,TRIM58,tripartite motif containing 58,84.23252773,-2.631494873,0.762906661,-3.449301214,0.000562039,0.00756084,Downregulated,,
115572,ENSG00000158246,TENT5B,terminal nucleotidyltransferase 5B,290.5582742,-2.631611375,0.515793973,-5.102059185,3.36E-07,2.38E-05,Downregulated,,
732,ENSG00000021852,C8B,complement C8 beta chain,33.22117269,-2.632409639,0.785867609,-3.349685887,0.000809032,0.00992103,Downregulated,,
390748,ENSG00000205022,PABPN1L,"PABPN1 like, cytoplasmic",4.403812511,-2.633193943,0.91745504,-2.870106795,0.004103332,0.031282187,Downregulated,,
2013,ENSG00000213853,EMP2,epithelial membrane protein 2,12090.00478,-2.646164523,0.508102984,-5.207929505,1.91E-07,1.54E-05,Downregulated,,
26628,ENSG00000290965,OR7E47P,olfactory receptor family 7 subfamily E member 47 pseudogene,195.9492016,-2.650252217,0.584458713,-4.534541374,5.77E-06,0.00022056,Downregulated,,
1580,ENSG00000142973,CYP4B1,cytochrome P450 family 4 subfamily B member 1,2958.147143,-2.652455877,0.784580715,-3.380730402,0.000722934,0.009148095,Downregulated,,
2294,ENSG00000103241,FOXF1,forkhead box F1,606.9020548,-2.654989336,0.325647153,-8.152963438,3.55E-16,3.71E-13,Downregulated,,
84913,ENSG00000168874,ATOH8,atonal bHLH transcription factor 8,1149.903569,-2.658078131,0.627022951,-4.239203887,2.24E-05,0.000661893,Downregulated,,
3586,ENSG00000136634,IL10,interleukin 10,99.94337952,-2.663564384,0.922291557,-2.887985219,0.003877181,0.030149263,Downregulated,,
728113,ENSG00000264230,ANXA8L1,annexin A8 like 1,169.5498944,-2.664544512,0.811369567,-3.284008447,0.001023419,0.011805332,Downregulated,,
101929335,ENSG00000241158,ADAMTS9-AS1,ADAMTS9 antisense RNA 1,163.795947,-2.668113359,0.817237573,-3.264795266,0.001095432,0.012413813,Downregulated,,
10268,ENSG00000122679,RAMP3,receptor activity modifying protein 3,1055.618074,-2.672431986,0.476199566,-5.612000049,2.00E-08,2.45E-06,Downregulated,,
147463,ENSG00000154065,ANKRD29,ankyrin repeat domain 29,1152.744819,-2.674057751,0.699295681,-3.823930024,0.000131341,0.002641344,Downregulated,,
9365,ENSG00000133116,KL,klotho,269.6340577,-2.678240128,0.448711786,-5.968731402,2.39E-09,4.60E-07,Downregulated,,
387700,ENSG00000152779,SLC16A12,solute carrier family 16 member 12,164.3545366,-2.686039891,0.702529535,-3.823383581,0.000131633,0.002641848,Downregulated,,
257358,ENSG00000235172,LINC01366,long intergenic non-protein coding RNA 1366,5.994925018,-2.687422696,0.712010714,-3.774413283,0.000160385,0.003064408,Downregulated,,
101927015,,LINC01506,long intergenic non-protein coding RNA 1506,5.377352723,-2.689090296,0.946658275,-2.840613521,0.004502684,0.033354067,Downregulated,,
89927,ENSG00000166780,BMERB1,bMERB domain containing 1,17.25802144,-2.691652475,0.615070635,-4.376168072,1.21E-05,0.000403203,Downregulated,,
7433,ENSG00000114812,VIPR1,vasoactive intestinal peptide receptor 1,2111.983382,-2.693566658,0.698290439,-3.857372958,0.000114612,0.002372281,Downregulated,,
1066,ENSG00000198848,CES1,carboxylesterase 1,146.5923537,-2.694081232,0.706165764,-3.815083325,0.000136137,0.002713025,Downregulated,,
2353,ENSG00000170345,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",15729.10642,-2.700676126,0.711827146,-3.794005526,0.000148236,0.002887406,Downregulated,,
2920,ENSG00000081041,CXCL2,C-X-C motif chemokine ligand 2,2400.589863,-2.702616857,0.85637123,-3.155894036,0.00160007,0.016130038,Downregulated,,
147372,ENSG00000183287,CCBE1,collagen and calcium binding EGF domains 1,786.7793565,-2.70624045,0.722442734,-3.745958428,0.000179706,0.003324065,Downregulated,,
57126,ENSG00000204936,CD177,CD177 molecule,66.64283661,-2.707075582,0.95283261,-2.841082003,0.004496075,0.033354067,Downregulated,,
345274,ENSG00000145283,SLC10A6,solute carrier family 10 member 6,23.49523697,-2.711933277,0.942341207,-2.877867651,0.004003731,0.03081909,Downregulated,,
81575,ENSG00000178878,APOLD1,apolipoprotein L domain containing 1,2412.604034,-2.713086554,0.832678121,-3.258265692,0.001120954,0.012614868,Downregulated,,
9022,ENSG00000169583,CLIC3,chloride intracellular channel 3,454.6514336,-2.716114395,0.78702963,-3.451095473,0.000558316,0.007531189,Downregulated,,
390205,ENSG00000204950,LRRC10B,leucine rich repeat containing 10B,115.8519677,-2.719305016,0.912784891,-2.979130178,0.002890679,0.024467979,Downregulated,,
100996492,ENSG00000259417,CTXND1,cortexin domain containing 1,83.26842084,-2.725459074,0.629922685,-4.326656492,1.51E-05,0.000485746,Downregulated,,
10974,ENSG00000148671,ADIRF,adipogenesis regulatory factor,1151.367318,-2.726374145,0.434120622,-6.280222606,3.38E-10,8.94E-08,Downregulated,,
116448,ENSG00000184221,OLIG1,oligodendrocyte transcription factor 1,8.563195225,-2.729951104,0.622358119,-4.386463391,1.15E-05,0.00038524,Downregulated,,
140730,ENSG00000101098,RIMS4,regulating synaptic membrane exocytosis 4,45.12845059,-2.73064514,0.733490364,-3.722809834,0.000197018,0.003538649,Downregulated,,
467,ENSG00000162772,ATF3,activating transcription factor 3,1825.953284,-2.735128106,0.873319924,-3.131874165,0.001736943,0.017041981,Downregulated,,
948,ENSG00000135218,CD36,CD36 molecule,3183.107134,-2.753941531,0.521826437,-5.27750481,1.31E-07,1.12E-05,Downregulated,,
4881,ENSG00000169418,NPR1,natriuretic peptide receptor 1,1096.084278,-2.754415106,0.480523217,-5.73211659,9.92E-09,1.41E-06,Downregulated,,
1602,ENSG00000276644,DACH1,dachshund family transcription factor 1,354.3755209,-2.761325946,0.566974993,-4.870278193,1.11E-06,6.07E-05,Downregulated,,
407032,ENSG00000199094,MIR30C2,microRNA 30c-2,7.548827559,-2.764095476,0.748325021,-3.693709815,0.000221006,0.003849945,Downregulated,,
3726,ENSG00000171223,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit",9267.493306,-2.766882213,0.72219405,-3.831217124,0.000127511,0.00257476,Downregulated,,
387104,ENSG00000214338,MTCL3,MTCL family member 3,135.6132712,-2.766967752,0.571948492,-4.837791843,1.31E-06,6.97E-05,Downregulated,,
1549,ENSG00000198077,CYP2A7,cytochrome P450 family 2 subfamily A member 7,5.534524477,-2.774178926,1.028646126,-2.696922542,0.006998355,0.04519304,Downregulated,,
54463,ENSG00000154153,RETREG1,reticulophagy regulator 1,385.6865925,-2.776883923,0.438109701,-6.338330139,2.32E-10,6.31E-08,Downregulated,,
105369214,,,,17.79079149,-2.779952026,0.898171693,-3.09512318,0.001967312,0.018602682,Downregulated,,
347694,ENSG00000290681,ECEL1P2,endothelin converting enzyme like 1 pseudogene 2,78.21935646,-2.780811344,0.921487782,-3.017740873,0.002546666,0.022344174,Downregulated,,
4929,ENSG00000153234,NR4A2,nuclear receptor subfamily 4 group A member 2,1704.225575,-2.783317439,0.889979257,-3.127395853,0.001763623,0.017218552,Downregulated,,
80274,ENSG00000159307,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1",285.3923579,-2.784761958,0.742221827,-3.751926794,0.000175481,0.003270307,Downregulated,,
28984,ENSG00000102760,RGCC,regulator of cell cycle,3980.434581,-2.787819385,0.421739562,-6.610286621,3.84E-11,1.27E-08,Downregulated,,
161753,ENSG00000182950,CIMAP1C,ciliary microtubule associated protein 1C,18.50833787,-2.791441591,0.748928848,-3.727245385,0.000193584,0.003505549,Downregulated,,
33,ENSG00000115361,ACADL,acyl-CoA dehydrogenase long chain,440.9923967,-2.793829894,0.818309753,-3.41414713,0.00063982,0.008335738,Downregulated,,
60385,ENSG00000126467,TSKS,testis specific serine kinase substrate,19.5513578,-2.799770066,0.886165246,-3.159422103,0.001580824,0.015992934,Downregulated,,
79192,ENSG00000170549,IRX1,iroquois homeobox 1,65.66704563,-2.802805,0.98946103,-2.8326583,0.00461627,0.033927362,Downregulated,,
1910,ENSG00000136160,EDNRB,endothelin receptor type B,2240.634773,-2.803395925,0.403510108,-6.94752342,3.72E-12,1.60E-09,Downregulated,,
284207,ENSG00000176845,METRNL,"meteorin like, glial cell differentiation regulator",19.57518706,-2.804132852,0.75777001,-3.700506505,0.00021517,0.00377575,Downregulated,,
100129434,ENSG00000233251,LOC100129434,uncharacterized LOC100129434,120.2755962,-2.814219647,0.520101882,-5.410900715,6.27E-08,6.22E-06,Downregulated,,
117157,ENSG00000198574,SH2D1B,SH2 domain containing 1B,42.47509873,-2.815975061,0.836375781,-3.366877815,0.000760244,0.009486581,Downregulated,,
57575,ENSG00000138650,PCDH10,protocadherin 10,52.46891884,-2.825793575,0.812687743,-3.477096337,0.000506876,0.00699133,Downregulated,,
10350,ENSG00000154258,ABCA9,ATP binding cassette subfamily A member 9,1043.275269,-2.830147686,0.6525006,-4.337387103,1.44E-05,0.000466471,Downregulated,,
83648,ENSG00000154319,FAM167A,family with sequence similarity 167 member A,403.050206,-2.841343347,0.865026117,-3.284690822,0.001020943,0.011790499,Downregulated,,
11076,ENSG00000171368,TPPP,tubulin polymerization promoting protein,922.9005072,-2.842439204,0.666000428,-4.267923988,1.97E-05,0.000600963,Downregulated,,
779,ENSG00000081248,CACNA1S,calcium voltage-gated channel subunit alpha1 S,6.759715532,-2.855433396,1.041503689,-2.741645014,0.006113237,0.041007908,Downregulated,,
3727,ENSG00000130522,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit",4411.587115,-2.858485664,0.534480148,-5.348160586,8.89E-08,7.94E-06,Downregulated,,
8685,ENSG00000019169,MARCO,macrophage receptor with collagenous structure,3676.628311,-2.858905754,0.613005778,-4.663750093,3.10E-06,0.000136214,Downregulated,,
56956,ENSG00000143355,LHX9,LIM homeobox 9,56.55823312,-2.865124095,0.981195524,-2.9200338,0.003499934,0.028129599,Downregulated,,
8406,ENSG00000101955,SRPX,sushi repeat containing protein X-linked,723.3327565,-2.86540995,0.708608672,-4.043712789,5.26E-05,0.001289531,Downregulated,,
4327,ENSG00000123342,MMP19,matrix metallopeptidase 19,1744.410489,-2.865620641,0.748280754,-3.829606234,0.000128348,0.002586404,Downregulated,,
2921,ENSG00000163734,CXCL3,C-X-C motif chemokine ligand 3,314.4116132,-2.866146749,0.719043391,-3.986055338,6.72E-05,0.001567211,Downregulated,,
80059,ENSG00000176204,LRRTM4,leucine rich repeat transmembrane neuronal 4,11.86898271,-2.867126402,1.032172405,-2.777759208,0.005473516,0.037882847,Downregulated,,
4248,ENSG00000128268,MGAT3,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",692.9562333,-2.868689309,0.84057806,-3.412757774,0.000643091,0.008372847,Downregulated,,
4681,ENSG00000158747,NBL1,"NBL1, DAN family BMP antagonist",207.4155479,-2.868796185,0.531305649,-5.399521327,6.68E-08,6.42E-06,Downregulated,,
1051,ENSG00000172216,CEBPB,CCAAT enhancer binding protein beta,2708.980476,-2.878494861,0.602204808,-4.779926732,1.75E-06,8.67E-05,Downregulated,,
727699,ENSG00000234880,LINC00163,long intergenic non-protein coding RNA 163,18.68984983,-2.883934523,0.722696826,-3.990517768,6.59E-05,0.00154346,Downregulated,,
222487,ENSG00000182885,ADGRG3,adhesion G protein-coupled receptor G3,248.2822642,-2.887892276,1.023954776,-2.820331859,0.004797401,0.034781594,Downregulated,,
100288122,ENSG00000267690,LDLRAD4-AS1,LDLRAD4 antisense RNA 1,4.927251877,-2.888004214,1.000501628,-2.886556237,0.003894831,0.03023908,Downregulated,,
79948,ENSG00000129951,PLPPR3,phospholipid phosphatase related 3,52.82917472,-2.891093039,0.92925485,-3.111194996,0.001863319,0.017857778,Downregulated,,
80704,ENSG00000135917,SLC19A3,solute carrier family 19 member 3,303.0366663,-2.902507574,0.562073659,-5.163927412,2.42E-07,1.85E-05,Downregulated,,
10365,ENSG00000127528,KLF2,KLF transcription factor 2,1889.690237,-2.91168139,0.56508883,-5.152608291,2.57E-07,1.93E-05,Downregulated,,
117,ENSG00000078549,ADCYAP1R1,ADCYAP receptor type I,83.70950644,-2.912903438,0.699434388,-4.164655741,3.12E-05,0.000868417,Downregulated,,
103724386,,LINC00377,long intergenic non-protein coding RNA 377,3.283321963,-2.913886893,1.077479175,-2.704355648,0.0068437,0.044522219,Downregulated,,
100507477,ENSG00000236013,LINC02941,long intergenic non-protein coding RNA 2941,2.589622086,-2.917623296,1.091279095,-2.673581223,0.00750461,0.047634095,Downregulated,,
4493,ENSG00000169715,MT1E,metallothionein 1E,2925.419954,-2.918130289,1.081521168,-2.698172144,0.006972138,0.045076791,Downregulated,,
